author,published_at,like_count,text,is_reply
@jonghwanjeong1339,2025-08-18T10:43:43Z,0,도리도리<br>권력의 앞잡이네 대단해,False
@김재우-w5x,2025-08-18T10:43:13Z,0,판사놈 실명까라,False
@user-cu9pe7cc2i,2025-08-18T10:42:58Z,0,"그 당시 윤석열 이 망국노가 국민 알기로 개똥취급을했고,, 그래서 우리들은 이 망국노를 날려버렸고,,,,",False
@아햏햏,2025-08-18T10:42:17Z,0,"사회적, 경제적으로 철저하게 말살해야한다.",False
@javain1254,2025-08-18T10:42:04Z,0,이때 탄핵을 했어야 한다.,False
@김동익-h7n,2025-08-18T10:41:56Z,0,MBC는 저 뻔뻔한 것들을 반드시 응징해 주세요.,False
@utub3748,2025-08-18T10:41:52Z,0,강훈아 너가 응징받아야 할 시간이 가까워진다<br>수사받고 처벌받을 준비해라,False
@user-cw6mi5th4z,2025-08-18T10:41:14Z,0,아~~대가리 정신없다 그만 흔들어,False
@clairejun820,2025-08-18T10:41:05Z,0,길길이 날뛴 조선일보출신 강훈.지금 어디있니<br>조선일보는 민족과 민주에 정말 방해됩니다. 친일신문사 조선..ㅉㅉ,False
@인과응보-j9l,2025-08-18T10:40:58Z,0,무식한게 포악하고 악랄해. 저런걸 대통령으로 뽑은 2찍들은 진짜 반성해라.,False
@Ori-_-,2025-08-18T10:40:58Z,0,윤부부 딸랑이들,False
@namjungkim-m4i,2025-08-18T10:40:57Z,0,관련자들 전부 구속!,False
@user-lq2pl2le9k,2025-08-18T10:40:53Z,0,보수가 부르짓는 자유는 내가 내맘대로 한다는 뜻이다 그걸 여태 몰랐남?,False
@ioioii-c5c,2025-08-18T10:39:19Z,3,이젠 정말 지긋지긋하다,False
@smileangel535,2025-08-18T10:39:12Z,0,윤정부는 법도 없고 지들맘대로 하고싶은대로 했구나,False
@지-v4p,2025-08-18T10:39:10Z,0,국가기관을 총동원한다. 노무현 전 대통령을 그냥 잃은 게 아니다. 잘 배워둬라 민주당아.,False
@MrProbludger,2025-08-18T10:38:35Z,0,도리도리쌔끼가 궁만들을 상대로 귀머거리를 만든 케이스구나!,False
@늘푸름-g7w,2025-08-18T10:38:32Z,0,영원할줄알았던 권력<br>지금은 부부가 깜빵,False
@gloryraon8168,2025-08-18T10:38:20Z,0,"김은혜는 깃털이다 얘들아... 위에서 시키니 그냥한거고...<br>윤석열, 강훈, 박진.... 이런애들이 몸통과 뼈대지...<br>문제는 법비들과 판사다....",False
@김재열-g6e,2025-08-18T10:38:09Z,0,저런 멍청한놈이 대통령 했으니나라가 개판 이지,False
@남산삼족오,2025-08-18T10:37:45Z,0,외교부를 총알받이로 내세운거네,False
@네자매,2025-08-18T10:37:25Z,0,강훈!저놈  고소해서 처벌받게해주세요~~~!!,False
@성이름-p3c4u,2025-08-18T10:37:25Z,0,사법개혁 꼭 해라<br>판사노무새끼들이 겁대가리가 없어,False
@user-cu9pe7cc2i,2025-08-18T10:37:06Z,0,성지호판새는 처단후수거해서 윤석열이와 동거시켜야해.,False
@7부드,2025-08-18T10:36:56Z,0,mbc가 티비 수신료 가져가야한다<br>kbs는 썩었다,False
@굳데이-o2f,2025-08-18T10:36:49Z,0,돌아이 시키네.. 별걸 다 했네...,False
@장수-k1j,2025-08-18T10:36:48Z,0,성지호 처벌하라,False
@JHG-v7x,2025-08-18T10:36:27Z,0,ㅇ이자식은 취임부터 구치소에 지금까지 입만 벌리면 거짓부렁이 하루 빨리 무기징역형 선고하여 평생 사회와 격리시켜라. 만약 사면하는놈은 같은놈으로 평가하여 사회에서 팽시켜야 한다,False
@나그네-m1f,2025-08-18T10:36:25Z,0,역사상 가장 멍청한 윤석열부부와 그것을 좋다고 지지하는 돌맹이들 ....저것들 처리못하면 한국미래는 없다,False
@자유인00,2025-08-18T10:36:13Z,0,조선일보가 조선일보 했네..,False
@졸라잘생김-c5f,2025-08-18T10:35:57Z,0,사기치다 걸리면 손 날아가는거 몰라 윤석열 혓바닥부터 뽑자,False
@hannibal-k6f,2025-08-18T10:35:49Z,0,"이런 사기꾼이 한 때나마 대통령이었다니<br>참으로 슬프고 안차까운 일입니다.<br>그의 앞잡이 노릇을 한 사람들은<br>도대체 어떻게 된 사람들일까요?<br>그가 &#39;바이든은 쪽팔려서&#39;라고 말한 사실을<br>알지 못했던, 또는 그렇게 말하지 않았다고 믿었던 사람이<br>있었을까요?<br>지금 이 순간까지도 반성하지 않고 있으니<br>그런 사람들을 어디에 쓴단 말입니까?",False
@김영정-t8b,2025-08-18T10:35:48Z,0,뭐 하나라도 잘 한게 없다<br>구속되어 망정이지 온 나라 거덜내고 독재에 후진국 될뻔했다 끔찍함,False
@박민수-t2u,2025-08-18T10:35:41Z,0,결론은 날리면으로 들리면 내란견이 맞는거죠?,False
@장수-k1j,2025-08-18T10:34:41Z,8,왜 ?<br>판사들은 처벌이 없는가 ?,False
@GwanDDo,2025-08-18T10:34:07Z,0,1심재판관도 구속해라,False
@정은향-e1j,2025-08-18T10:34:06Z,0,진실을 보도했던 사람이... 권력에 아부했던 김은혜~!,False
@이규민-b7q,2025-08-18T10:33:56Z,0,아직도 저런 인간들이 저자라에 있은 건가?? 미쳤네!! 저 사람들 모두 윤석열이랑 같이 있게 만들어라!! 그게 답이다..,False
@PapaWolf19,2025-08-18T10:33:49Z,0,날리면이라고 우겨서 지가 날아갔지.,False
@julian-n3v6f,2025-08-18T10:33:30Z,0,알겠고.<br>그래서 강훈에 대한 조치는??,False
@motchamji,2025-08-18T10:33:25Z,0,윤의 만행중 제일 얼탱이 없는 사건이였다,False
@pringles7076,2025-08-18T10:32:42Z,0,강훈.월래.때린놈은기억안해,False
@문선태-i6t,2025-08-18T10:32:07Z,0,모지리들이 별의 별 짓 다했네.<br>사고는 석열이가 쳐놓고 돈은 왜 국민이 부담?<br>소송비 다 대통령과 비서실에 구상권청구해라.,False
@JohnnyIncheon,2025-08-18T10:31:50Z,0,"대한민국의 검찰 공무원, 사법부 공무원 모두가 문제 있습니다. 특검을 구성하여  모두 제대로 수사 합시다.",False
@헝가리고니,2025-08-18T10:31:19Z,0,지금 전한길.전광훈.오스탄이 국익을훼손하고있다! 바드시 처벌해야된다,False
@ILOVEIUFOREVER,2025-08-18T10:31:09Z,1,김은혜 성지호판사 강훈 다 털어보자,False
@박병철-w9m,2025-08-18T10:30:46Z,0,개같은나라~모조리 구속수사해라,False
@linzyhan9662,2025-08-18T10:30:35Z,0,"하....진짜 한 나라의 대통령이라는 게 부끄러운 줄도 모르고 잘못을 저질렀으면서 그걸 보도한 언론사에게 보복하는 꼴이라니, 정말 부끄러움은 누구의 몫인가?",False
@GwanDDo,2025-08-18T10:30:33Z,0,참나 저런인간들다 사형사켜야함,False
@볼락매니아,2025-08-18T10:30:17Z,0,공수교대... ㅋㅋㅋㅋㅋㅋ,False
@jin-gyuahn2400,2025-08-18T10:30:14Z,0,바지 거꾸로 입고 손바닥에 왕자 그려놓은  놈이  대한민국 캡틴이었다..ㄷㄷㄷ,False
@sglee3321,2025-08-18T10:29:32Z,0,오 은혜 ㅋㅋㅋ ㅋㅋㅋ <br>구차하고 치졸하게  <br>구질구질하게 살아도 <br>떵떵  거리면  된다고 생각하는   <br>족속이다 <br>사람이길 포기한  인간,False
@깨달음-z3i,2025-08-18T10:29:17Z,0,사고는 개쓰레기가 치고.....책임은 외교부에다가 지라고...재판장이 귀머거리야?  재판장 이 새끼도 자격이 없다.....<br>바이든이란 말도 문맥으로 봐도 다안다..누가 날리면이라 알겠냐?,False
@gumheechoi7937,2025-08-18T10:29:12Z,0,잘못하면 사과하면 되지~~그놈들은 사기꾼이 틀림없다!! 발뺌은...,False
@bongsun-b6q,2025-08-18T10:29:07Z,0,노동부 국세청 한통속,False
@richierichiejackson,2025-08-18T10:28:21Z,0,멋있다 MBC....KBS는 쥴리의 개였는데,False
@하늘ktdo,2025-08-18T10:28:20Z,0,정권에[ 개가 되는방송사가  ㅋㅋㅋㅋ기가차다 ㅋㅋㅋ윤통 한테 처럼 기사 해보라 ㅋㅋㅋㅋㅋㅋ,False
@VAXYhiddenKEY,2025-08-18T10:28:06Z,0,"●●● 지겹다.<br><br>지지률 폭락하니 계속 이걸 우려먹나?<br><br>대통령부터가 전과자고 당대표도 전과자고<br>여기저기 온통 전과자들.<br>심지어 1년도 안되 풀어준 자들도 전부<br>전과자들.<br><br>이나라가 언제부터 전과자들. 범죄자들이<br>다스리는 나라가 됐고 언제부터 그들의<br>범죄가 그저 자신들의 반대파를 응징한다는<br>이유로 그들의 범죄가 정당화되고 지금<br>이나라를 무법천지. 독재 정권으로<br>만드는것에 합법화를 준단 말인가?<br><br>대통령의 범죄재판은 왜 멈췄는가?<br>이게 법앞에 평등이고 이게 정상인가?<br>니가 죄를 심판받을때  당신마음대로<br>재판을 중지할수있는가? <br>이게 법.법.법. 떠들어대는 당신들의<br>법인가?<br><br>윤미향에게 어느누가 억울한 죄를 덮어<br>씌웠나? 너무나 명백하게 위안부 할머니<br>돈을 횡령했건만 1년도 안되 사면을<br>해준다고?<br>지난 검찰조사가 거짓이였다고?<br>조작이였다고?<br><br>어이~ 어이~<br>국민 절반은 개.돼지가 아니다.<br>국민 절반은 진실을 알고있다.<br>심지어 좌파 일부들도 알고있다.<br><br>도대체 지금 정부논리면 민주당 범죄는<br>전부 100% 검찰조작이였고...<br>자신들이 하는 검찰수사는 진짜니<br>지난 검찰수사 범죄자들은 전부 억울한<br>옥살이다는것인가?<br><br>김혜경 법카도 검찰조작이였나?<br>아들 불법도박도 검찰 조작이였나?<br><br>그럼 왜 대국민사과를 했나?  <br><br>아무리 지금 좌파정치.사법부가 온통<br>시뻘건 좌파로 물들었어도 ....<br>국민들은 깨어있어야 나라를 올바로<br>세우지.<br><br>밑에 글처럼 이렇게 단순하게 선동되서야<br>.......한심하다. 한심해.<br><br>지난날....<br>민주당이 뿌린 광우병소고기는 어찌됐나?<br>방송사들 허위/과장 보도로 사과방송했다.<br><br>최순실이 재산 8000억에서~ 230조를<br>빼돌렸다던 민주당. 명백한 거짓으로<br>드러났으며 언론보도 중단되 일반인들<br>죄다 모르지만 박근혜 재판 거의전부<br>무죄판결났다. 죄다 거짓 프레임에<br>거짓들 천지였다는 것이다.<br><br>후쿠시마 어찌됐나?<br>6개월이면 우리앞바다 다 덮고 온국민이<br>방사능 오염수에 ㅂㅅ될거라던 민주당.<br>2년이지난 지금 바다에서 수영하고<br>해산물 잘 먹고 일본으로 죄다 관광가고<br>있지않나?<br><br>독도를 팔았다?<br>팔긴 뭘팔았나? 진짜 팔았던가?<br><br>계속되는 거짓선동도 문제지만 계속<br>속고 또 속는 사람이 더 문제다.<br>뇌검사를 받던가 정신감정을 받던가...<br><br>조국사태당시 문재인정권이였다.<br>누가 감히 문재인정권에 검사가 조국에<br>거짓프레임을 씌워 범죄자로 만들었는가?<br>누군가?<br>조국이 억울하게 범죄협의로 옥살이했나?<br>// 아닐껄?<br>그럼 조국같은 범죄자가 우파를 협오하고<br>사이다발언해주면 그의 죄가 사라지고<br>그가 억울한사람이되고 범죄가 사라지게<br>되는것인가?<br><br>지금 인주당은 온통 범죄자  출신이 판을친다.<br><br>이게 나라니?<br>민주당엔 온전한 인재가 없니?<br><br>돈 몇푼퍼주고 앞으로 걷겠다는 세금들은<br>퍼준돈의 몇배니?<br>관세협상은 ㅂㅅ같이하고....<br><br>트럼프 만나지도못해 기업총수까지<br>총동원하고....협오외치던 일본까지 <br>부랴부랴 찾아가 도움얻고....<br>그렇게해도 15% 뒤에 숨은 750조이상<br>갖다바치기는 해도해도 너무 무능하잖니?<br>근데 트럼프 회담때 추가 퍼주기 130조는<br>어쩔꺼니?<br>제대로 알고 자화자찬하니?<br>소고기? 쌀? 농산물 개방은 막았다고?<br>미국 백악관 브리핑은 한국이 역사적인<br>개방을 했다고하는데....?<br>누가 거짓말하는거니?<br>미국이?  한국이?<br>근데 미국이 왜 거짓말을할까?<br><br>이번관세 협상은 협상이 아니고 우리나라는<br>승인을 받으러 간거지.<br>이렇게 저렇게 하겠다.....그치?<br>협상이 아니였지?<br>그런데 미국이 거짓말을 했을까?<br><br>작작 속아라.<br>김건희, 윤석렬 구속한다고 이나라가<br>지금 이 기업 경제위기와 부동산위기.<br>짱깨들의 미친듯한 러시. 북한친화적<br>정치등에  온전하게 이 상황이 개선<br>될까?<br><br>나라가 지금 풍지박살나고있다고....<br><br>노란봉투법은 기업들 박살내는 정책이야.<br>서민입장 반대로 기업입장에서 봐봐.<br>유럽투자협회가 철수를 선언하려고하고<br>한국 기업 총회또한 이제 기업들이<br>전부 해외로 나가려할것이다라고 한다.<br><br>실제 해외이민수가 1.5배 늘었고...<br>산업생산은 1.1% 둔화되고있다.<br>그런데 희안하게 주식시장은 이상하게<br>역주행? 이상하지?<br>외화보유가 순식간에 텅비어지고있다.<br>무슨일이 일어나고있나?<br>외화보유 창고가 비고있고 거의 바닥이고<br>IMF 국가신용도가 이제 단 1%만 떨어져도<br>한단계 하향되는데....<br>그럼 외국자본이 최소 30% 빠져나갈것이고<br>방어할 자본도없고....<br>어찌될까?<br><br>지금 이 상황이 아주 잘 진행되고있는데<br>언론사들이 일제히 아갈쳐닫고있고...<br>중국자본에 넘어간 18개 언론사들.<br>1개 언론사만 버티고있으나 정부가<br>압박해 광고수입을 전면차단하기까지...<br><br>독재정치의 끝은 언제나 베네수엘라 <br>꼴이된다.<br><br>작작속고 진실을 파헤쳐봐라.<br>한쪽만 듣지말고 반대쪽도 들어봐라.<br><br>지금은 좌파.우파 싸울때가 아니라<br>짱깨새끼들부터 몰아내고 반국가세력부터<br>척결하고 좌/우 싸워도 늦지않다.<br>적어도 우파가 반국가세력 같은가?<br>중국과 북한에 반대하고....친미를<br>지향하는세력이 반국가세력일까?",False
@geL-x1y,2025-08-18T10:27:33Z,0,은혜씨는 어데로 빠지려고 ㅋㅋㅋㅋ 니가 총대 맸으면 책임도 지셔야죠,False
@박창우-z6g,2025-08-18T10:27:26Z,0,제발 싸~~~~악 털어주세요!!! 다시는 이런일 없도록...제발~~~~~~,False
@ygkim6387,2025-08-18T10:26:40Z,0,윤가와 거니를 보면 진시황과 측천무후의 환생 같다! 민주사회에서 얼마나 말이 안되는 시대를 살아온건가? 마치 아프리카의 후진국 정권처럼 국정을 농단한 건희를 보면 감방가서 평생 거기서 지냈으면 한다.<br>그리고  총칼로 정권을 잡을수 있다는 생각을 한 여인형 등  군인들이 아직도 있다는게 믿겨지지 않는다. 전두환시대 때에는 권력에 눈이멀어 군대를 차질없이 동원했지만 이제는 불법한 명령을 수행할 군인은 없는거다.,False
@888프로젝트,2025-08-18T10:26:04Z,0,대놓고 뻔한 새빨간 거짖말을 아주 개우기듯이 온국민을 바보로 만든 기네스북에 올라도되는 사건,False
@omini52,2025-08-18T10:25:34Z,0,참 여러사람 등신 만들고 국가 말아먹는 기술자!!!<br>더러운 자식 입만 벌리면 개 같은 거짓말이 산더미처럼 쏟아내는<br>세상 모질이!!! 현재 진행중이지만 천벌 받을거다.,False
@petrucci177.70,2025-08-18T10:24:54Z,0,귀신아 진짜 빤스수괴 목좀 따가라. 슈렉2 baby네. 퉤~,False
@hrb-t3c,2025-08-18T10:24:31Z,0,위험에 빠뜨리는 반국가세력 막을라고 내란 했냐??!!,False
@lee-xq3dc,2025-08-18T10:24:29Z,0,역대 대통령중 가장 기억에 남는 1인~(안좋은 쪽으로지만)<br>잘 한 일은 하나 없는.....<br>최악의 시기를 만든 사람.,False
@ajoece2101,2025-08-18T10:24:27Z,0,전국민 듣기평가했던 놈들도 듣기평가하도록 조지자..ㅋ,False
@영석-u8m,2025-08-18T10:24:00Z,0,배째라는 사과 없습니다,False
@DeusVult3840,2025-08-18T10:23:49Z,0,도리도리 하는것 봐라...항상 구라 칠때 저러지. 인생이 구라야,False
@YOENHHONJUNG,2025-08-18T10:23:21Z,0,지금와서 돌이켜보면 참~~~~~~~<br>나라말아쳐 먹,False
@바다-o4k,2025-08-18T10:22:39Z,0,양파넹 ㅠㅠ,False
@김도윤-l8v,2025-08-18T10:22:35Z,0,이타이밍에 생각나는 대사가<br><br>중요한건 MBC의 마음이죠,False
@이강식-b5q,2025-08-18T10:22:32Z,0,본인이 쪽팔린줄 알아야지<br>넘탓을 하는 놈은  아무 쓸데가없고 많은 사람들을 위험에 빠뜨리는  험악한 놈이지,False
@흐믓한걸,2025-08-18T10:22:28Z,0,사법부 개혁 해야 하는 이유~,False
@석당,2025-08-18T10:22:14Z,0,1심 재판관 구속해라 판사 세끼가 편파적으로 판결을 하고 자빠졌네,False
@컴퓨터-l6o,2025-08-18T10:22:12Z,0,저런 비상적인 놈들은 뒷조사하면 비리가 줄줄 터져 나올건데.. 저런놈들이 세상을 사는 방식이 똑바를수가 없지.,False
@hseoyun,2025-08-18T10:22:08Z,0,미친엑스야 ㅠ,False
@임한택-m8h,2025-08-18T10:21:51Z,0,조땡일보 세무조사 함 합시다,False
@Rimester,2025-08-18T10:21:21Z,0,다시 되뇌여도 열불이 난다.<br>윤석열 본인이 말해 놓고 없던 일로 만드느라 참..... 이런 뻘짓도 이런 뻘짓이 없다.<br>성지호 판사...<br>검사와 더불어 판사라는 집단도 참... 법대로 하는게 아니라 권력에 맞춰 판결하는 법복입은 양아치 집단,False
@melomane-t4m,2025-08-18T10:20:54Z,0,"입만 열었다하면 아무렇지도 않은 듯이 거짓말만 늘어놓는 윤석열, 이게 정말 사람인가 의심되는 때가 한두번이 아니다!",False
@박효균-y4g,2025-08-18T10:20:02Z,0,멋지네 ㅋㅋ 석열아 평생 빵에서 썩어라 그날리면 회견 한 김은혜도 같이 처벌 하고,False
@김도윤-l8v,2025-08-18T10:19:23Z,0,돌이켜 보면 역시 개쓰레기인거맞음,False
@박가지-x8m,2025-08-18T10:18:45Z,0,역사상 최고 양아치,False
@박철주-d1l,2025-08-18T10:18:38Z,0,일제강점기 시절로 치면 검사가 악질 마름이라면 판사는 인자한척 가식 떠는 지주같아요.. 토나옴!!!,False
@yonganderson7066,2025-08-18T10:18:37Z,0,윤석열 입만열면 거짓말,False
@불멸77,2025-08-18T10:18:33Z,0,온국민이 바이든 날리면으로 듣기평가 했다 <br>이번에 싹다 온국민이 소송좀 들어가줘야할판,False
@pankukkang,2025-08-18T10:18:26Z,0,"<a href=""http://www.youtube.com/results?search_query=%23%EB%B6%81%EA%B4%B4"">#북괴</a> 좌빨법죄집단 대변방송으로!!!  MBC!!!! 끝이보인다!!!",False
@개굴-n6h,2025-08-18T10:18:15Z,0,바카야로,False
@EugeneBH68,2025-08-18T10:17:35Z,0,행정부야 그렇다치지만 정말 사법부 문제있네…사법개혁도 필수네,False
@helenhyeseungjung3758,2025-08-18T10:16:47Z,0,네가 동맹을 위험에 빠트리는 행위 그 자체다,False
@알깐-v7r,2025-08-18T10:16:27Z,0,법원을 &quot;날리면&quot; 아니될까?,False
@bjoonkim1841,2025-08-18T10:15:52Z,0,저 때 대통령실의 듯에 따라 언론탄압한 부역자들은 전부 응징해야 한다. 특히 언론인 출신으로 언론탄압을 한 자들은 사형시켜야 한다.,False
@Bailey-i2d,2025-08-18T10:15:32Z,2,"또 다시 기억 안 난다는 강씨, 연루된 자들 모두 사법 처리하고,  강 전비서관 김은혜, 1심 판사도 MBC에 손해 배상토록 해야 정의롭다.",False
@SkyblueandSky,2025-08-18T10:15:26Z,0,누가 들어도 바이든이었음 ㅋㅋㅋ,False
@음악-p5d,2025-08-18T10:15:02Z,0,"참으로 까도까도 끝이없구나 내란세력들 언론,사법,국정,종교,주가사기,땅사기 등등 뭐하나빠짐없이 나쁜짓이란 나쁜짓은 다했네",False
@창선윤-u9u,2025-08-18T10:14:50Z,0,저인간들에게 명예훼손 500억 소송,False
@정구현-b2k,2025-08-18T10:14:24Z,3,단언컨대 유사이래 최~~~~~~~~~~ 악!!!!!!!!!!!!!!!!!!!!!!!!!!  룬거니.,False
@junghoshin6876,2025-08-18T10:14:19Z,0,아주 3년간 나라가 미쵸 돌아갔어 진짜,False
@hongyongwan49,2025-08-18T10:14:13Z,0,저. 지랄들을. 하고. 잇엇으니. 나라가. 발전이. 잇엇나. 😂😂😂😂😂,False
@kompetenz3648,2025-08-18T10:14:12Z,0,이런 정신병자들 도와준놈들 싹다 집어 넣어야 함. 그럼 대한민국에 거의 남는 사람들 없을듯.,False
@user-dv3wb6hu6c,2025-08-18T10:13:40Z,0,"낯짝이 저렇게 두꺼운 사람이 있을 줄을 몰랐고, 저기에 부역한 자들도 다 처벌 받길",False
@강경순-v5z,2025-08-18T10:13:08Z,0,나쁜년나쁜놈다증벌해야지,False
@정구현-b2k,2025-08-18T10:12:46Z,1,"국민을 기만하는 것들.. 국민을 개똥으로 보는 것들.. <br>양심도 부끄러움도 그 무엇도 없는 것들.. 부조리하고 사악한 이기적인 것들은<br>반드시 천벌 받기를.. 마른 하늘에 날벼락 맞기를.. <br>부디 꼭 불행, 불운, 악재, 개폭망이 대대로 대물림 되리니..",False
@이혜경-o3j8q,2025-08-18T10:12:44Z,0,"1<br>자신 !..의,<br>잘못 !.. 을..<br>..<br>남 !.. 에게..<br>..<br>×× !..<br>씌우려다 보니..<br>..<br>2<br>얼마 후 !..<br>..<br>스스로 !.. 에게..<br>..<br>엄청난,<br>고통 !.. 으로..<br>..<br>자신 !.. 에게..<br>..<br>몇배의 고통 !.. 으로..<br>..<br>되돌아 !..<br>온 !.. 것입니다.<br>..<br>~ 제작진분들께 감사드립니다.",False
@가을하늘-g2w,2025-08-18T10:12:20Z,0,김은혜,False
@현아이-t3s,2025-08-18T10:12:16Z,0,비겁한 찌질아. 잘 들어가있다 더이상 미친짖 안 봐서 좋다,False
@동해-p8j,2025-08-18T10:11:55Z,0,조또 아닌것들이 너무설쳣지 18,False
@시베리아엿장수,2025-08-18T10:11:47Z,0,관련된 넘년들 전부 파면 구속시켜라,False
@MNNIRW,2025-08-18T10:11:26Z,0,윤석열은 대체 누가 찍어준거냐 진짜 ㅋㅋ 국민 수준 ㅋㅋ,False
@메뚜기-q4y,2025-08-18T10:11:26Z,0,니가 위험에  빠뜨려 놓고  MBC에 뒤집어 씌우냐<br>지랄하고 자빠졌네,False
@편안한의수족,2025-08-18T10:10:59Z,0,하..국힘 의원들은  전부 거짓말 투성이...,False
@SeunghoonCha-z6z,2025-08-18T10:10:53Z,0,윤석열 니가 나라를 위험에 빠트리고 있서 시다바리야,False
@young7770,2025-08-18T10:10:48Z,0,입벌구의 궤변!!!,False
@김대건-p6x,2025-08-18T10:10:40Z,0,이때 바로잡고 했으면 지금의상황은 피했을것이다,False
@user-min8206,2025-08-18T10:09:33Z,0,그 왕에 그 간신배들~~,False
@gony799,2025-08-18T10:09:31Z,0,역시 기레기 출신들이 문제...정통 정치파들이 해야 문제가 없는데 ..관상은 과학,False
@우리나라-대한민국,2025-08-18T10:08:01Z,0,성지호 재판장님 재판장님의 귀에서는 어떻게 저것이 판독불가 가 될 수 있을까요?  거참 이상하네요.&quot;쪽&quot;과 &quot;날&quot;도 구별 못 하시는 분이 어떻게 고시 시험은 붙으셨을까요 ..고시 시험 문제로 나오면 제대로 판독 할 수 있을까요?,False
@davidlim2170,2025-08-18T10:07:13Z,0,아- 저새끼?,False
@dhbc6354,2025-08-18T10:07:10Z,0,이건 행정부와 사법부가 짜고 쳤다 사법농단 가능성 농후하다 수사해야한다! 내란특별재판소에서 판결하고!,False
@salm2000,2025-08-18T10:06:54Z,0,"외교부 인물들이 다들 싫어할 수밖에 없는 게... <br>저거 하면 이기든 지든 자기 커리어 박살 나는 것이거든. <br>혹자는 독이 든 성배라고 하던데, 그게 아니라 독이 든 사과.",False
@8263130,2025-08-18T10:06:47Z,0,입벌구대왕으로 그대를 인정합니다,False
@김경선-b2d,2025-08-18T10:06:15Z,0,그럼요?!<br>윤건희  정부 고소하시면안돼요<br>정말알고싶어서 조금만 맘에 안들면  고소하고 수사했다며   그러데 왜? 자꾸 되풀이하는데  같은말 하도여기저기서들어서 외우겠다  국민 우롱하나   그렇게 무서운법이  지금  뭘그렇게 이것저것 따저가며해  할말많은 국민의 한사람입니다,False
@정지훈-b2i4y,2025-08-18T10:06:09Z,0,뚝심있게 보도진행한 mbc응원합니다 그외 쓰레기 언론사들 당장 폐간해라,False
@조성호-x9j,2025-08-18T10:05:38Z,0,ㅋㅋㅋㅋㅋㅋㅋ 결국 응징당한 윤도리😊,False
@dotol,2025-08-18T10:05:38Z,0,근데 너네 가짜뉴스 맞긴하잖아,False
@송윤석-k9q9t,2025-08-18T10:04:03Z,0,가짜뉴스근원인 윤석렬이<br>용서할수 없다<br>거기에 옹호한 기관들 관련자들<br>다 퇴출시켜야 한다,False
@정인호-c8g,2025-08-18T10:03:36Z,0,무식한  윤석열 허수아비  쯧쯧쯧,False
@hanin3873,2025-08-18T10:03:05Z,0,엉터리 판결 판사늠 징계해라,False
@김영년-f1e,2025-08-18T10:02:58Z,0,동맹훼손은 대통령이 해놓고<br>MBC에다 덤탱이를 씌우다니....,False
@parisien5466,2025-08-18T10:02:45Z,0,모두 처벌해야지. 은혜 너도. 윤석열은 사형.,False
@yunsupark1037,2025-08-18T10:02:42Z,0,"MBC에 억지쓰고 한방때린 다음 방통위에 이진숙, 김태규 내리꼽았구나.. 위에서 눌르고 절대 반기들지 못하도록 언론장악!!!<br> 우리도 하자,  윤썩렬, 김거니는 구치소 갔으니,  거니오빠랑 최은순 남았네.. 일단 둘부터 더 잡아들이고...<br> 국힘도 없어져야 하지 않겠나....  저런 걸 대통이라고 내란동조했으니..",False
@jongminkim6823,2025-08-18T10:02:36Z,3,성지호 판사요놈을 조사해봐야됨~~,False
@김도하-k5x,2025-08-18T10:02:30Z,0,역적이 따로 없네,False
@성배김-n3j,2025-08-18T10:02:28Z,0,이 판사 놈들 신상 공개하고 앞으로 변호사을 못하게 법을 계정 새야 합니다 그것만이 이사법부와 검사 범죄자 놈들을 막을수 있는 법이 될것 입니다,False
@jerrygo8539,2025-08-18T10:02:24Z,0,엠비씨 기자 출신 김은혜 ㅎㅎ,False
@world_corn,2025-08-18T10:02:03Z,0,사과 절~대 안하는건 그 머머리랑 똑같네,False
@향기맑은,2025-08-18T10:01:17Z,0,정신나간 인간,False
@joaquinsorolla5860,2025-08-18T10:00:49Z,2,"윤석열 말할 때 습관적으로 &quot;엥? 응?&quot; 이런식으로 추임새 넣는 거 &quot;그렇지?&quot; 대신 넣는 것으로서,, 국민이나 기자들에게 반말찌거리 날리는 것임. 들을때마다 ㅈㄴ 기분 나쁨.",False
@bkh825,2025-08-18T09:59:52Z,0,윤정권 진짜 욕밖에 안 나온다.,False
@sumermarco,2025-08-18T09:59:21Z,0,다 뇌란공범들입니다.,False
@탱키-w5y,2025-08-18T09:59:20Z,0,너놈이 남의나라 대통령에게 욕을 하였지 ㅇ자식,False
@keumsungkim2649,2025-08-18T09:59:05Z,0,"입만 열면 거짓말에 사기, <br>저런 것이 어떻게 위대한 대한민국의 대통령직을 먹었을까?<br>저놈의 뇌를 절개해서 검사하면 아마도 사기물질로 가득할 것.",False
@이성호-d7j,2025-08-18T09:58:44Z,0,"누가 들어도 &quot;바이든&quot;인데, 그걸 &quot;날리면&quot;이라고 우기는 상또라이들은 사람이 아니무니다.",False
@매꽁-z4e,2025-08-18T09:58:44Z,0,싸가지 없는 놈 걸핏하면 입에 거짓말,False
@crazy-cat,2025-08-18T09:58:16Z,0,조선일보 기자 출신 윤정권 국정홍보비서관 강훈?<br>조선일보 기자들이 되고픈 롤 모델들이 있구나. 그래서 조선일보 기자들이 그렇게 왜곡되고 시건방진 거구나.,False
@호랑이-c6y,2025-08-18T09:57:50Z,2,또 조선일보야? 이것들은 해체가 맞다,False
