author,published_at,like_count,text,is_reply
@미순김-g4o,2025-08-18T13:09:27Z,0,참 지저분한 것들 어디서 하느님을 거짓 사기꾼들이 <br>입에 올리나 ~~~~~<br>정대택 선생님 말씀대로 이 모녀는 숨쉬는 것도 거짓말이라는 말씀이 답이다<br>말씀,False
@꿍꿍댕이,2025-08-18T13:09:24Z,0,김건희가 왜 대통령실 비서관들에 왜 전화를 해? 그럴수 있는거여? 김건희 국정농단이네,False
@미경안-p5m,2025-08-18T13:08:59Z,0,당연하지<br><br>니네들같으면<br>어머니가  구속되는데<br>가만있겠어?,False
@gogopartners9014,2025-08-18T13:08:59Z,0,주진우 저거 좀 털탈털어서 개검의 실체를 밝혀야함,False
@MoonLightJedi,2025-08-18T13:08:36Z,0,범죄집단 검찰의 똘마니 또는 행동대장급 검사나부랭이들이 얼마나 역겹고 추레한지 온몸으로 증명했네,False
@김미자-p9y9x,2025-08-18T13:08:35Z,0,그럼.특검가야지요.ㅋㅋㅋㅋ,False
@악에서구하소서-w1b,2025-08-18T13:08:30Z,0,주진우~~ 거니의 💩 처리반? 그래서 예뻐했구나ㅎㅎ,False
@김당당한노인,2025-08-18T13:07:09Z,0,그게 뭐가 문제인가?<br>부모가 감옥 가는데 가만이 있어야하나?<br>비서관 뭐하러두나 누구랑 통화하까?,False
@귀숙주,2025-08-18T13:06:57Z,0,이재명 재판이 몇개인지 알아볼까 대장동 백현동 성남fc 대북송금 와우 이런자가 누가 누구를 재판을해 ㅋㅋ 웃기지않냐 그 많은 재판중 대장동에 김만배는 12년징역에 추징금6000억 맞았다 그럼 윗대는 얼마 해처먹었을까 도지사 성남시장 12년동안의 의문사6인 까지 행적이시다 그리고 남은 재판도 중단한다네 이럴려고 온갖 핑계되면서 재판 미루고 내란몰이해서 대통령 되려고 했나보네 내란은 더 위를 향하여 내란을 일으키는것이다 그것이 기본상식이다 이 무식자들아 이런자를 지지하고 있어니 참 한심하다 눈뜬 장님들 돈이라면 환장해서 나라도 팔아넘길 인간들 아니지 딸랑이들이지 딸랑딸랑 ㅋㅋ 철퇴가 내려지길,False
@야형아야,2025-08-18T13:06:31Z,0,전부 벌받아라!!!,False
@mulim9074,2025-08-18T13:06:05Z,0,아직 국짐지지하는 인간들은 머하는 인간들인거냐..공검인건가?,False
@적토마-j1j,2025-08-18T13:04:09Z,0,권력앞에 무력한 주진우..주군을 잘못만난 죄도 책임져야지?.,False
@love-eu7ul,2025-08-18T13:03:41Z,0,통장 잔고 위조는 1년이고 영어캠프 표창장은 4년인거야???? 검사랑 판사 놈들은 대단하다...진짜,False
@happycountry-n1q,2025-08-18T13:03:14Z,0,꼬리 잡혔다..주진우....,False
@마구로-j5b,2025-08-18T13:00:45Z,0,간염수괴 너도 곧 깜빵이다. 계속 짖어라 ㅋㅋㅋㅋㅋ,False
@uncle-_-Cat,2025-08-18T13:00:07Z,0,주진우. 저것도. 뭐있네 ㅋ ㅋ,False
@number1Moon,2025-08-18T12:59:55Z,0,또 주진우... 역시 주진우,False
@중운조,2025-08-18T12:59:37Z,0,"다시 재판?  관련된  판검사   모두  사법처리?  대한민국  모든  국민은  의심은 했는데 , 지금  물증이  하나하나 드러나는군?",False
@힐써니-l7d,2025-08-18T12:59:13Z,0,그럴줄 알았다,False
@YOENHHONJUNG,2025-08-18T12:58:10Z,0,싹다잡아쳐너야 데지안으까여 ?,False
@ellenanana717,2025-08-18T12:57:36Z,0,미친 개마냥 저렇게 나댔는데 남편 윤뚱렬은 뭐한거냐?????그게 더 한심하다,False
@홍성덕-b9t,2025-08-18T12:54:26Z,0,"주진우, 이시원.  저것들이 다 거니랑?",False
@케이-t8h,2025-08-18T12:53:36Z,0,주진우 깐족이 교도소 가야지~,False
@펭펭하-i8j,2025-08-18T12:53:08Z,0,내란좀비 국힘 주진우   채상병 800-7070 특검 소환 해라!군현역 3급 정상으로 나왔다가 5개월뒤 갑자기 간염수괴로 현역면제 되었음! 아빠찬스가 있었는지 재수사 해라!<br>윤석열 비서에서 고속으로 의원 되었는데 공천개입 또한 특검으로 수사해라!,False
@K맨-K0925,2025-08-18T12:52:53Z,0,개들의 충성심이 대단 하다,False
@NOMAL_FAFA,2025-08-18T12:51:14Z,0,진우야<br>넌 왜 그냐????<br>그냥 정치판에서 짜져라,False
@TheArchejean,2025-08-18T12:50:54Z,0,정의의 상징 주진우씨 또 등장이네?,False
@반짝별-o1h,2025-08-18T12:50:31Z,0,까도까도 또 나온다 뻔뻔하고 악하고 멍청한것들,False
@rebuildingham2934,2025-08-18T12:49:32Z,0,주진우..ㅋㅋ 너 탬버린 전담 내시였구나..,False
@byunggyukim3139,2025-08-18T12:47:28Z,0,우리 지누 최고네 좀만 기다려라 나뿐노무새끼,False
@육토복TV,2025-08-18T12:47:19Z,0,쥐같은 넘,False
@김영호-t2h9k,2025-08-18T12:46:09Z,1,싸게.  싸게 싸게<br> 솜방망이 처벌받앗잖아,False
@지수-w6c,2025-08-18T12:45:47Z,1,대통령이란 게 일은 안 하고 가족사기단 두목질은 열심히 했군 어휴,False
@zzz-r5v5o,2025-08-18T12:45:36Z,0,최순실보다 못한것들 ㅉㅉ,False
@Mr.Nobody-f3h,2025-08-18T12:44:45Z,0,검찰이 꼭 해체되어야 하는 이유 <br>주진우같은 썩어빠진 것들이 나라를 망치기 때문,False
@ABC123-c6n6b,2025-08-18T12:44:28Z,1,역시 주진우는 무조건 감옥가야지 ㅋㅋ,False
@jsnjeong,2025-08-18T12:44:10Z,0,금고이상의 전과자는 무조건ㅊ변호사 자격박탈해야한다.,False
@가을파란하늘,2025-08-18T12:43:56Z,0,또 주지누입니까? 이걸 어떻게 받아들여야 할까요?,False
@붉은약초,2025-08-18T12:43:46Z,0,주진우 ㅋㅋ 온데만데 다꼈네,False
